Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Chevrolet,1,84,4,1,1,4,0,4,39,30,1385,15095
Chevrolet,1,84,4,0,1,4,0,4,39,31,1385,15440
Chevrolet,1,84,4,0,1,4,0,4,39,31,1385,12270
Chevrolet,1,84,4,1,1,4,0,4,39,30,1385,13580
Chevrolet,1,84,4,1,1,4,0,4,39,30,1385,16535
Chevrolet,1,98,4,0,1,4,0,4,41,30,1385,14685
Chevrolet,1,98,4,1,1,4,0,4,41,31,1385,17285
Chevrolet,1,98,4,1,1,4,0,4,41,31,1385,15785
Chevrolet,1,98,4,1,1,4,0,4,41,31,1385,13760
Chevrolet,1,98,4,0,1,4,0,4,41,30,1385,12660
Chevrolet,1,98,4,0,1,4,0,4,41,30,1385,16185
Chevrolet,1,98,4,0,1,4,0,4,38,29,1385,16325
Chevrolet,1,98,4,0,1,4,0,4,38,29,1385,13000
Chevrolet,1,98,4,1,1,4,0,4,38,30,1385,14100
Chevrolet,1,98,4,1,1,4,0,4,38,30,1385,15925
Chevrolet,1,98,4,0,1,4,0,4,38,29,1385,14825
Chevrolet,1,98,4,1,1,4,0,4,38,30,1385,17425
Kia,1,138,4,0,1,4,0,2,30,23,1720,12895
Kia,1,138,4,0,1,4,0,2,30,23,1720,15995
Kia,1,138,4,1,1,4,0,2,32,23,1720,15895
Kia,1,138,4,0,1,4,0,3,30,23,1720,15995
Kia,1,138,4,0,1,4,0,2,30,23,1720,14895
Kia,1,138,4,1,1,4,0,2,32,23,1720,16995
Kia,1,138,4,1,1,4,0,3,32,23,1720,16995
Kia,1,138,4,1,1,4,0,2,32,24,1720,15895
Kia,1,138,4,1,1,4,0,3,32,24,1720,16995
Kia,1,138,4,0,1,4,0,3,30,23,1720,15995
Kia,1,138,4,0,1,4,0,2,30,23,1720,14895
Kia,1,138,4,0,1,4,0,2,30,23,1720,15995
Kia,1,138,4,1,1,4,0,2,32,24,1720,16995
Kia,1,138,4,1,1,4,0,2,32,24,1720,13895
Kia,1,138,4,0,1,4,0,2,30,23,1720,12895
Kia,1,138,4,0,1,4,0,2,30,23,1720,13550
Kia,1,138,4,0,1,4,0,2,30,23,1720,15550
Kia,1,138,4,1,1,4,0,2,32,24,1720,17450
Kia,1,138,4,0,1,4,0,3,30,23,1720,16695
Kia,1,138,4,1,1,4,0,2,32,24,1720,16550
Kia,1,138,4,0,1,4,0,2,30,23,1720,16450
Kia,1,138,4,1,1,4,0,3,32,24,1720,17695
Kia,1,138,4,1,1,4,0,2,32,24,1720,14550
Dodge,1,101,4,0,1,4,0,2,29,22,1851,2000
Dodge,1,101,4,1,1,4,0,2,26,21,1851,2000
Dodge,1,100,4,1,1,4,0,2,25,19,1851,2000
Dodge,1,100,4,1,1,4,0,2,26,19,1851,2000
Kia,1,182,4,1,1,4,0,6,28,21,1720,21900
Kia,1,260,4,1,1,4,0,6,26,20,1720,28100
Kia,1,182,4,1,1,4,0,6,28,21,1720,25300
Kia,1,182,4,1,2,4,0,6,26,19,1720,26800
Kia,1,260,4,1,2,4,0,6,24,19,1720,29600
Kia,1,182,4,1,2,4,0,6,26,19,1720,23400
Kia,1,182,4,1,2,4,0,6,26,19,1720,23650
Kia,1,182,4,1,1,4,0,6,28,21,1720,22150
Kia,1,260,4,1,2,4,0,6,25,19,1720,31490
Kia,1,182,4,1,1,4,0,6,28,21,1720,25350
Kia,1,260,4,1,1,4,0,6,26,20,1720,29990
Kia,1,182,4,1,2,4,0,6,26,19,1720,26850
Kia,1,181,4,1,2,4,0,6,25,21,1720,27000
Kia,1,240,4,1,1,4,0,6,26,21,1720,32500
Kia,1,181,4,1,1,4,0,6,29,22,1720,22990
Kia,1,237,4,1,2,4,0,6,23,20,1720,34000
Kia,1,181,4,1,1,4,0,6,29,22,1720,25500
Kia,1,181,4,1,2,4,0,6,25,21,1720,24490
Chevrolet,1,200,8,1,0,3,1,Passenger Van,16,11,1385,2000
Chevrolet,1,200,8,1,0,3,1,Passenger Van,16,11,1385,2000
Chevrolet,1,200,8,1,0,3,2,Passenger Van,16,11,1385,2000
Chevrolet,1,200,8,1,0,3,2,Passenger Van,16,11,1385,2000
Chevrolet,1,155,6,1,0,3,1,Passenger Van,17,14,1385,2000
Chevrolet,1,155,6,1,0,3,1,Passenger Van,17,14,1385,2000
Chevrolet,1,163,6,1,0,3,1,Passenger Van,15,13,1385,2000
Chevrolet,1,163,6,1,0,3,1,Passenger Van,15,13,1385,2000
Maserati,0,390,8,0,0,2,0,1,15,10,238,85542
Maserati,0,390,8,1,0,2,0,1,16,10,238,89622
Maserati,0,390,8,1,0,2,0,1,16,10,238,89622
Maserati,0,390,8,0,0,2,0,1,15,10,238,85542
Maserati,0,385,8,0,0,2,0,1,15,10,238,87252
Maserati,0,385,8,1,0,2,0,1,16,11,238,91415
1,0,354,6,1,2,4,1,6,24,17,3105,52700
1,0,354,6,1,2,4,1,6,24,17,3105,60200
1,0,354,6,1,2,4,1,6,24,17,3105,53300
1,0,354,6,1,2,4,1,6,24,17,3105,60800
1,0,354,6,1,2,4,1,6,24,17,3105,60800
1,0,354,6,1,2,4,1,6,24,17,3105,53300
Dodge,0,640,10,0,0,2,0,0,19,12,1851,97395
Dodge,0,640,10,0,0,2,0,0,19,12,1851,120395
Dodge,0,640,10,0,0,2,0,0,19,12,1851,107385
Dodge,0,640,10,0,0,2,0,0,19,12,1851,84885
Cadillac,1,308,6,1,2,4,1,6,23,16,1624,48065
Cadillac,1,308,6,1,2,4,1,6,23,16,1624,50955
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,42880
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,48145
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,37505
Cadillac,1,308,6,1,2,4,1,6,23,16,1624,45375
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,45255
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,48920
Cadillac,1,308,6,1,2,4,1,6,23,16,1624,48840
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,46030
Cadillac,1,308,6,1,2,4,1,6,23,16,1624,51730
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,43640
Cadillac,1,308,6,1,2,4,1,6,23,16,1624,46135
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,37605
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,37605
Cadillac,1,308,6,1,2,4,1,6,23,16,1624,48840
Cadillac,1,308,6,1,2,4,1,6,23,16,1624,51730
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,48920
Cadillac,1,308,6,1,2,4,1,6,23,16,1624,46135
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,43640
Cadillac,1,308,6,1,1,4,1,6,24,17,1624,46030
Chevrolet,0,415,8,1,0,4,2,2,21,14,1385,43475
Chevrolet,0,415,8,1,0,4,2,2,21,14,1385,45745
Chevrolet,0,415,8,1,0,4,2,2,20,14,1385,46575
Chevrolet,1,300,8,1,0,2,0,7,18,14,1385,41620
Chevrolet,1,395,8,1,0,2,0,7,18,14,1385,42555
Chevrolet,1,395,8,1,0,2,0,7,18,14,1385,39240
6,1,138,4,0,1,4,0,2,26,19,2009,2000
6,1,138,4,0,1,4,0,2,26,19,2009,2000
6,1,138,4,0,1,4,0,2,26,19,2009,2000
6,1,138,4,0,1,4,0,2,26,19,2009,2000
6,1,138,4,1,1,4,0,2,25,18,2009,2000
6,1,138,4,0,1,4,0,2,26,19,2009,2000
6,1,138,4,0,1,4,0,2,26,19,2009,2000
Dodge,1,320,6,0,2,2,0,0,22,16,1851,2823
Dodge,1,222,6,0,1,2,0,0,23,17,1851,2350
Dodge,1,222,6,0,1,2,0,0,23,17,1851,2203
Dodge,1,164,6,0,1,2,0,0,22,17,1851,2000
Dodge,1,222,6,0,1,2,0,0,23,17,1851,2575
Dodge,1,320,6,0,2,2,0,0,22,16,1851,3219
Dodge,1,164,6,0,1,2,0,0,22,17,1851,2000
Dodge,1,222,6,0,1,2,0,0,23,17,1851,3044
Dodge,1,164,6,0,1,2,0,0,22,17,1851,2231
Dodge,1,320,6,0,2,2,0,0,22,16,1851,3732
Dodge,1,200,6,1,1,4,1,2,26,19,1851,21975
Dodge,1,200,6,1,1,4,1,2,25,19,1851,21450
Dodge,1,200,6,0,1,2,1,0,26,18,1851,22695
Dodge,1,200,6,1,1,2,1,0,25,18,1851,23520
Dodge,1,200,6,1,1,4,1,2,26,19,1851,19690
Dodge,1,150,4,1,1,4,1,2,27,20,1851,19970
Dodge,1,200,6,1,1,4,1,2,25,19,1851,20820
Dodge,1,200,6,0,1,4,1,2,25,17,1851,22370
Dodge,1,147,4,0,1,2,1,0,29,21,1851,19850
Dodge,1,142,4,1,1,2,1,0,26,19,1851,20675
Dodge,1,200,6,1,1,4,1,2,25,19,1851,21735
Dodge,1,200,6,1,1,4,1,2,25,19,1851,23335
Dodge,1,200,6,0,1,2,1,0,27,18,1851,22980
Dodge,1,150,4,1,1,4,1,2,26,19,1851,20255
Dodge,1,147,4,0,1,2,1,0,29,21,1851,20135
Dodge,1,200,6,1,1,4,1,2,25,19,1851,23755
Dodge,1,150,4,1,1,4,1,2,27,20,1851,20825
Cadillac,0,469,8,1,0,4,2,2,19,12,1624,75010
Cadillac,0,469,8,1,0,4,2,2,19,13,1624,78775
Cadillac,0,469,8,1,0,4,2,2,19,13,1624,81795
Cadillac,0,320,8,1,0,4,2,2,24,15,1624,56345
Cadillac,1,302,6,1,0,4,2,2,26,17,1624,46845
Cadillac,1,302,6,1,0,4,2,2,27,18,1624,55945
Cadillac,0,320,8,1,0,4,2,2,24,15,1624,68785
Cadillac,1,302,6,1,0,4,2,2,27,18,1624,50385
Cadillac,1,302,6,1,0,4,2,2,27,18,1624,46845
Cadillac,0,320,8,1,0,4,2,2,24,15,1624,56345
Cadillac,1,302,6,1,0,4,2,2,27,18,1624,47280
Cadillac,1,302,6,1,0,4,2,2,27,18,1624,50820
Cadillac,1,302,6,1,0,4,2,2,27,18,1624,56380
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,54205
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,63785
Chevrolet,2,355,8,1,3,4,2,6,22,15,1385,57205
Chevrolet,2,355,8,1,3,4,2,6,22,15,1385,66785
Chevrolet,2,355,8,1,3,4,2,6,22,15,1385,52000
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,49000
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,54730
Chevrolet,2,355,8,1,3,4,2,6,22,15,1385,57730
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,64440
Chevrolet,2,355,8,1,3,4,2,6,22,15,1385,52700
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,49700
Chevrolet,2,355,8,1,3,4,2,6,22,15,1385,67440
Chevrolet,2,355,8,1,3,4,2,6,22,15,1385,58045
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,49915
Chevrolet,2,355,8,1,3,4,2,6,22,15,1385,67730
Chevrolet,2,355,8,1,3,4,2,6,22,15,1385,52915
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,55045
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,64730
GMC,1,255,8,1,0,4,2,6,17,12,549,2468
GMC,1,255,8,1,3,4,2,6,15,11,549,2585
GMC,1,255,8,1,0,4,2,6,17,12,549,2790
GMC,1,255,8,1,0,4,2,6,17,12,549,3420
GMC,1,255,8,1,0,4,2,6,17,12,549,3051
GMC,1,255,8,1,0,4,2,6,17,12,549,3372
13,1,111,4,0,1,2,0,0,32,22,210,2000
13,1,140,6,0,1,2,0,0,26,17,210,2000
13,1,111,4,0,1,2,0,1,32,22,210,2000
13,1,111,4,0,1,2,0,0,32,22,210,2000
13,1,111,4,0,1,4,0,2,32,22,210,2000
13,1,111,4,0,1,4,0,2,32,22,210,2000
13,1,110,4,0,1,2,0,0,32,22,210,2000
13,1,110,4,0,1,2,0,0,32,22,210,2000
13,1,110,4,0,1,4,0,2,32,22,210,2000
13,1,110,4,0,1,4,0,2,32,22,210,2000
13,1,110,4,0,1,2,0,1,32,22,210,2000
13,1,140,6,0,1,2,0,0,26,17,210,2000
13,1,110,4,0,1,4,0,2,32,22,210,2000
13,1,110,4,0,1,2,0,1,32,22,210,2000
13,1,110,4,0,1,2,0,0,32,22,210,2000
13,1,140,6,0,1,2,0,0,26,17,210,2000
Plymouth,1,100,4,0,1,4,0,4,29,20,535,2000
Plymouth,1,93,4,0,1,4,0,4,29,23,535,2000
Plymouth,1,93,4,0,1,2,0,5,29,23,535,2000
Plymouth,1,100,4,0,1,2,0,5,29,20,535,2000
Plymouth,1,93,4,0,1,2,0,5,29,23,535,2000
Plymouth,1,93,4,0,1,4,0,4,29,23,535,2000
Plymouth,1,100,4,0,1,2,0,5,29,22,535,2000
Plymouth,1,93,4,0,1,4,0,4,29,23,535,2000
Plymouth,1,100,4,0,1,4,0,4,29,22,535,2000
Plymouth,1,93,4,0,1,2,0,5,29,23,535,2000
Plymouth,1,100,4,0,1,4,0,4,27,21,535,2000
Plymouth,1,100,4,0,1,2,0,5,27,21,535,2000
Plymouth,1,93,4,0,1,2,0,5,30,23,535,2000
Plymouth,1,93,4,0,1,4,0,4,30,23,535,2000
13,1,140,4,0,1,2,0,0,30,22,210,14930
13,1,140,4,0,1,2,0,0,33,23,210,10895
13,1,140,4,0,1,2,0,0,33,23,210,14930
13,1,140,4,0,1,2,0,0,32,23,210,15205
13,1,140,4,0,1,2,0,0,32,23,210,10895
10,0,532,12,0,0,2,0,1,15,9,2774,281170
10,0,532,12,1,0,2,0,1,16,9,2774,294080
Bentley,2 (0 required/E85),631,12,1,2,2,1,1,19,12,520,291900
11,1,320,6,1,0,2,0,0,22,16,2031,18255
11,1,220,6,0,0,2,0,0,22,16,2031,14977
11,1,320,6,0,0,2,0,0,22,15,2031,22001
11,1,220,6,0,0,2,0,0,22,16,2031,17320
11,1,225,6,0,0,2,0,0,22,17,2031,20596
11,1,320,6,0,0,2,0,0,22,15,2031,25279
Subaru,1,230,6,1,2,2,0,0,23,15,640,2000
Subaru,1,230,6,1,1,2,0,0,23,15,640,2000
Subaru,1,230,6,1,2,2,0,0,23,15,640,2230
Subaru,1,230,6,1,1,2,0,0,23,15,640,2000
Subaru,1,230,6,1,2,2,0,0,22,15,640,2472
Subaru,1,230,6,1,2,2,0,0,22,15,640,2283
Subaru,1,230,6,1,2,2,0,0,22,15,640,2749
Subaru,1,230,6,1,2,2,0,0,22,15,640,2512
Suzuki,1,79,4,0,1,2,0,5,39,33,481,2000
Suzuki,1,79,4,0,1,2,0,5,38,31,481,2000
Suzuki,1,79,4,0,1,2,0,5,38,31,481,2000
Suzuki,1,79,4,1,1,2,0,5,31,26,481,9949
Suzuki,1,79,4,1,1,2,0,5,31,26,481,10949
Suzuki,1,79,4,0,1,2,0,5,38,31,481,9299
Suzuki,1,79,4,0,1,2,0,5,38,31,481,10299
Suzuki,1,150,4,0,1,4,0,4,30,22,481,16599
Suzuki,1,148,4,1,2,4,0,4,29,23,481,19349
Suzuki,1,148,4,1,1,4,0,2,30,23,481,17099
Suzuki,1,150,4,0,2,4,0,4,30,22,481,16999
Suzuki,1,148,4,1,1,4,0,2,30,23,481,17849
Suzuki,1,150,4,0,1,4,0,2,32,23,481,16479
Suzuki,1,148,4,1,1,4,0,2,30,23,481,18999
Suzuki,1,150,4,0,2,4,0,4,30,22,481,18249
Suzuki,1,150,4,0,1,4,0,2,33,23,481,13499
Suzuki,1,148,4,1,1,4,0,4,30,23,481,17799
Suzuki,1,150,4,0,1,4,0,2,33,23,481,15195
Suzuki,1,148,4,1,1,4,0,4,30,23,481,18299
Suzuki,1,150,4,0,1,4,0,4,30,22,481,17099
Suzuki,1,148,4,1,2,4,0,4,29,23,481,18599
Suzuki,1,150,4,0,1,4,0,4,30,22,481,16799
Suzuki,1,148,4,1,2,4,0,4,29,23,481,18875
Suzuki,1,148,4,1,2,4,0,4,29,23,481,19649
Suzuki,1,148,4,1,1,4,0,4,30,23,481,17999
Suzuki,1,148,4,1,1,4,0,2,32,25,481,18199
Suzuki,1,148,4,1,1,4,0,2,32,25,481,17399
Suzuki,1,150,4,0,1,4,0,2,33,23,481,13699
Suzuki,1,148,4,1,1,4,0,4,30,23,481,18499
Suzuki,1,150,4,0,1,4,0,2,33,23,481,15495
Suzuki,1,150,4,0,2,4,0,4,30,22,481,18549
Suzuki,1,150,4,0,2,4,0,4,30,22,481,16999
Suzuki,1,150,4,0,2,4,0,4,30,22,481,19349
Suzuki,1,150,4,0,2,4,0,4,30,22,481,16999
Suzuki,1,148,4,1,2,4,0,4,29,23,481,19175
Suzuki,1,148,4,1,1,4,0,2,32,25,481,17849
Suzuki,1,148,4,1,1,4,0,4,30,23,481,18349
Suzuki,1,148,4,1,1,4,0,2,30,23,481,18799
Suzuki,1,148,4,1,2,4,0,4,29,23,481,20449
Suzuki,1,150,4,0,1,4,0,2,33,23,481,15845
GMC,1,280,6,1,2,2,0,7,16,13,549,5667
11,1,190,6,0,0,2,2,7,20,15,2031,2563
11,1,190,6,0,3,2,2,7,18,15,2031,2922
11,1,190,6,0,0,2,2,7,20,15,2031,2506
11,1,150,4,0,0,2,2,7,22,18,2031,2141
11,1,190,6,0,3,2,2,7,18,15,2031,2802
11,1,190,6,0,3,2,2,7,17,15,2031,3143
11,1,190,6,0,0,2,2,7,19,15,2031,2806
11,1,150,4,0,0,2,2,7,22,17,2031,2348
11,1,190,6,0,3,2,2,7,17,15,2031,3042
11,1,190,6,0,0,2,2,7,19,15,2031,2767
11,1,150,4,0,0,2,2,7,22,17,2031,2540
11,1,190,6,0,0,2,2,7,19,15,2031,3058
11,1,190,6,0,3,2,2,7,18,15,2031,3586
11,1,190,6,0,3,2,2,7,18,15,2031,3480
11,1,190,6,0,0,2,2,7,19,15,2031,3214
11,1,236,6,0,3,4,0,7,19,15,2031,27355
11,1,159,4,1,0,4,0,7,24,19,2031,23075
11,1,236,6,1,3,4,0,7,21,16,2031,27235
11,1,159,4,0,3,4,0,7,20,18,2031,24800
11,1,159,4,1,0,4,0,7,24,19,2031,21865
11,1,236,6,0,3,4,0,7,19,15,2031,35725
11,1,159,4,0,0,4,0,7,25,21,2031,20965
11,1,159,4,1,0,4,0,7,24,19,2031,23625
11,1,236,6,1,3,4,0,7,21,16,2031,37615
11,1,236,6,1,0,4,0,7,21,17,2031,25060
11,1,236,6,1,0,4,0,7,21,17,2031,23960
11,1,236,6,0,3,4,0,7,19,15,2031,26355
11,1,236,6,1,3,4,0,7,21,16,2031,36705
11,1,236,6,0,3,4,0,7,19,15,2031,36635
11,1,236,6,1,3,4,0,7,21,16,2031,28235
11,1,236,6,1,3,4,0,7,21,16,2031,28735
11,1,159,4,1,0,4,0,7,24,19,2031,22525
11,1,236,6,1,0,4,0,7,21,17,2031,25560
11,1,159,4,1,3,4,0,7,21,18,2031,25700
11,1,159,4,0,3,4,0,7,21,19,2031,25185
11,1,278,6,1,3,4,0,7,23,18,2031,29275
11,1,159,4,1,0,4,0,7,23,19,2031,23660
11,1,278,6,1,3,4,0,7,23,18,2031,34700
11,1,278,6,1,3,4,0,7,23,18,2031,31420
11,1,278,6,1,3,4,0,7,23,18,2031,34090
11,1,278,6,1,0,4,0,7,24,19,2031,30025
11,1,278,6,1,3,4,0,7,23,18,2031,33310
11,1,159,4,1,0,4,0,7,23,19,2031,26635
11,1,278,6,0,3,4,0,7,20,17,2031,31680
11,1,278,6,0,3,4,0,7,20,17,2031,32460
11,1,278,6,1,3,4,0,7,23,18,2031,34090
11,1,278,6,1,0,4,0,7,24,19,2031,27355
11,1,278,6,1,3,4,0,7,23,18,2031,33310
11,1,278,6,1,0,4,0,7,24,19,2031,35105
11,1,278,6,1,3,4,0,7,23,18,2031,31920
11,1,278,6,1,3,4,0,7,23,18,2031,38180
11,1,278,6,1,0,4,0,7,24,19,2031,28345
11,1,278,6,1,0,4,0,7,24,19,2031,31125
11,1,159,4,1,3,4,0,7,22,19,2031,26735
11,1,278,6,1,0,4,0,7,24,19,2031,31625
11,1,159,4,1,3,4,0,7,22,19,2031,28820
11,1,278,6,0,3,4,0,7,21,17,2031,32460
11,1,278,6,1,0,4,0,7,24,19,2031,28845
11,1,278,6,1,3,4,0,7,23,18,2031,30530
11,1,278,6,1,0,4,0,7,24,19,2031,31125
11,1,159,4,1,0,4,0,7,23,19,2031,25745
11,1,159,4,1,0,4,0,7,23,19,2031,24490
11,1,278,6,1,3,4,0,7,23,18,2031,34700
11,1,278,6,1,3,4,0,7,23,18,2031,35315
11,1,278,6,0,3,4,0,7,20,17,2031,33075
11,1,278,6,0,3,4,0,7,20,17,2031,40760
11,1,159,4,0,3,4,0,7,21,19,2031,25645
11,1,278,6,1,0,4,0,7,24,19,2031,35720
11,1,278,6,1,3,4,0,7,23,18,2031,33770
11,1,278,6,1,3,4,0,7,23,18,2031,32765
11,1,278,6,1,3,4,0,7,23,18,2031,34705
11,1,159,4,1,0,4,0,7,23,19,2031,27095
11,1,278,6,1,3,4,0,7,23,18,2031,35315
11,1,278,6,1,3,4,0,7,23,18,2031,42760
11,1,278,6,1,3,4,0,7,23,18,2031,34705
11,1,159,4,1,0,4,0,7,23,19,2031,24950
11,1,278,6,1,0,4,0,7,24,19,2031,29690
11,1,278,6,1,0,4,0,7,24,19,2031,25730
11,1,278,6,0,3,4,0,7,20,17,2031,33075
11,1,159,4,1,0,4,0,7,23,19,2031,26205
11,1,278,6,1,0,4,0,7,24,19,2031,31740
11,1,278,6,1,3,4,0,7,23,18,2031,29735
11,1,159,4,1,3,4,0,7,22,19,2031,29280
11,1,278,6,1,3,4,0,7,23,18,2031,33770
11,1,278,6,1,0,4,0,7,24,19,2031,30485
11,1,278,6,1,0,4,0,7,24,19,2031,28700
11,1,159,4,1,0,4,0,7,23,19,2031,24120
11,1,278,6,0,3,4,0,7,21,17,2031,32390
11,1,159,4,1,3,4,0,7,22,19,2031,27195
11,1,278,6,1,3,4,0,7,23,18,2031,33265
11,1,278,6,1,0,4,0,7,24,19,2031,31740
11,1,278,6,1,3,4,0,7,23,18,2031,38795
11,1,278,6,1,3,4,0,7,23,18,2031,31875
11,1,278,6,1,0,4,0,7,24,19,2031,32240
11,1,278,6,1,0,4,0,7,24,19,2031,30190
Chevrolet,1,332,8,1,0,4,2,6,23,20,1385,51145
Chevrolet,1,332,8,1,3,4,2,6,23,20,1385,53950
Chevrolet,1,332,8,1,3,4,2,6,23,20,1385,54775
Chevrolet,1,332,8,1,0,4,2,6,23,20,1385,51970
Chevrolet,1,332,8,1,3,4,2,6,23,20,1385,56425
Chevrolet,1,332,8,1,0,4,2,6,23,20,1385,53620
Chevrolet,1,255,8,1,3,4,2,6,15,11,1385,3465
Chevrolet,1,255,8,1,0,4,2,6,16,12,1385,3413
Chevrolet,2,355,8,1,3,4,2,6,22,16,1385,54505
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,61085
Chevrolet,2,355,8,1,3,4,2,6,22,16,1385,49300
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,46300
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,51505
Chevrolet,2,355,8,1,3,4,2,6,22,16,1385,64085
Chevrolet,2,355,8,1,3,4,2,6,22,16,1385,64740
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,47000
Chevrolet,2,355,8,1,3,4,2,6,22,16,1385,55030
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,52030
Chevrolet,2,355,8,1,3,4,2,6,22,16,1385,50000
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,61740
Chevrolet,2,355,8,1,3,4,2,6,22,16,1385,50215
Chevrolet,2,355,8,1,3,4,2,6,22,16,1385,55345
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,47215
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,62030
Chevrolet,2,355,8,1,0,4,2,6,23,16,1385,52345
Chevrolet,2,355,8,1,3,4,2,6,22,16,1385,65030
Ford,1,260,6,1,2,4,2,3,22,15,5657,31620
Ford,1,260,6,1,2,4,2,3,22,15,5657,28880
Ford,1,260,6,1,1,4,2,3,24,16,5657,29770
Ford,1,260,6,1,1,4,2,3,24,16,5657,27030
Ford,1,260,6,1,2,4,2,3,22,15,5657,32600
Ford,1,260,6,1,1,4,2,3,24,16,5657,30750
Ford,1,263,6,1,1,4,2,3,24,17,5657,32325
Ford,1,263,6,1,2,4,2,3,22,15,5657,33180
Ford,1,263,6,1,2,4,2,3,22,15,5657,34175
Ford,1,263,6,1,1,4,2,3,24,17,5657,31330
Ford,1,263,6,1,2,4,2,3,22,15,5657,30120
Ford,1,263,6,1,1,4,2,3,24,17,5657,28270
Ford,2,288,6,1,1,4,2,2,29,19,5657,29485
Ford,2,288,6,1,1,4,2,2,29,19,5657,27055
Ford,0,365,6,1,2,4,2,2,25,17,5657,40220
Ford,2,288,6,1,2,4,2,2,26,18,5657,31335
Ford,2,288,6,1,2,4,2,2,26,18,5657,36255
Ford,2,288,6,1,1,4,2,2,29,19,5657,34405
Ford,2,288,6,1,1,4,2,2,27,18,5657,29540
Ford,2,288,6,1,1,4,2,2,27,18,5657,34460
Ford,2,288,6,1,1,4,2,2,27,18,5657,27110
Ford,2,288,6,1,2,4,2,2,24,17,5657,31390
Ford,0,365,6,1,2,4,2,2,24,16,5657,40275
Ford,2,288,6,1,2,4,2,2,24,17,5657,36310
Ford,2,288,6,1,1,4,2,2,27,18,5657,36855
Ford,2,288,6,1,1,4,2,2,27,18,5657,29775
Ford,0,365,6,1,2,4,2,2,24,16,5657,42520
Ford,2,288,6,1,2,4,2,2,24,17,5657,31625
Ford,2,288,6,1,2,4,2,2,24,17,5657,38705
Ford,2,288,6,1,1,4,2,2,27,18,5657,27345
5,1,141,6,1,1,2,0,1,22,15,1013,2000
5,1,200,4,0,1,2,0,1,23,16,1013,2000
5,1,141,6,1,1,2,0,1,22,16,1013,2000
Scion,1,179,4,0,1,2,0,5,31,23,105,21400
Scion,1,179,4,0,1,2,0,5,31,23,105,21440
Scion,1,179,4,1,1,2,0,5,31,23,105,22440
Scion,1,179,4,1,1,2,0,5,31,23,105,22400
Scion,1,179,4,1,1,2,0,5,31,23,105,20210
Scion,1,179,4,0,1,2,0,5,31,23,105,19210
Scion,1,179,4,0,1,2,0,5,31,23,105,19210
Scion,1,179,4,1,1,2,0,5,31,23,105,20360
Scion,1,179,4,1,1,2,0,5,31,23,105,24340
Scion,1,179,4,0,1,2,0,5,31,23,105,23190
Scion,1,179,4,0,1,2,0,5,31,23,105,19385
Scion,1,179,4,0,1,2,0,5,31,23,105,23190
Scion,1,179,4,1,1,2,0,5,31,23,105,24340
Scion,1,179,4,1,1,2,0,5,31,23,105,20535
Ford,1,96,4,0,1,4,0,2,30,21,5657,2000
Ford,1,96,4,0,1,4,0,2,30,21,5657,2000
Ford,1,140,6,0,1,2,0,0,26,19,5657,2000
Ford,1,96,4,0,1,2,0,0,30,21,5657,2000
Ford,1,140,6,0,1,4,0,2,26,19,5657,2000
Ford,1,96,4,0,1,2,0,0,30,21,5657,2000
Ford,1,96,4,0,1,4,0,2,30,21,5657,2000
Ford,1,96,4,0,1,4,0,2,30,21,5657,2000
Ford,1,96,4,0,1,4,0,2,30,21,5657,2000
Ford,1,96,4,0,1,2,0,0,30,21,5657,2000
Ford,1,96,4,0,1,4,0,2,30,21,5657,2000
11,1,93,4,0,1,2,0,0,35,27,2031,2000
11,1,93,4,0,1,4,0,2,35,27,2031,2000
11,1,93,4,0,1,2,0,0,36,29,2031,2000
11,1,93,4,0,1,2,0,0,35,28,2031,2012
